Axe_096;163,328;28,37;86,67
Axe_096_under;191,344;8,21;78,68
Axe_097;199,321;28,44;86,60
Axe_097_under;227,348;8,17;78,72
Axe_098;235,301;28,64;86,40
Axe_098_under;263,348;8,17;78,72
Axe_099;271,305;28,60;86,44
Axe_099_under;299,348;8,17;78,72
Axe_100;307,309;28,56;86,48
Axe_100_under;335,348;8,17;78,72
Axe_101;343,331;38,34;90,70
Axe_101_under;381,346;8,19;82,73
Axe_102;389,330;38,35;90,69
Axe_102_under;427,346;8,19;82,73
Axe_103;435,330;39,35;90,69
Axe_103_under;474,346;8,19;82,73
Axe_104;482,331;40,34;90,70
Axe_104_under;522,346;8,19;82,73
Axe_105;530,332;50,33;90,71
Axe_105_under;580,346;8,19;82,73
Axe_106;588,333;50,32;90,72
Axe_106_under;638,346;8,19;82,73
Axe_107;646,331;50,34;90,70
Axe_107_under;696,346;8,19;82,73
Axe_108;704,324;47,41;90,63
Axe_108_under;751,346;8,19;82,73
Axe_109;759,321;42,44;90,60
Axe_109_under;801,346;8,19;82,73
Axe_110;809,319;43,46;90,58
Axe_110_under;852,346;8,19;82,73
Axe_111;860,322;43,43;90,61
Axe_111_under;903,346;8,19;82,73
Axe_112;911,329;38,36;90,68
Axe_112_under;949,346;8,19;82,73
Axe_113;957,330;38,35;90,69
Axe_113_under;995,346;8,19;82,73
Axe_114;1003,333;37,32;90,72
Axe_114_under;1040,346;8,19;82,73
Axe_115;1048,331;46,34;90,70
Axe_115_under;1094,346;8,19;82,73
Axe_116;1102,330;49,35;90,69
Axe_116_under;1151,346;8,19;82,73
Axe_117;0,371;50,36;90,68
Axe_117_under;50,388;8,19;82,73
Axe_118;58,365;44,42;90,62
Axe_118_under;102,388;8,19;82,73
Axe_119;110,365;42,42;90,62
Axe_119_under;152,388;8,19;82,73
Axe_120;160,371;40,36;90,68
Axe_120_under;200,388;8,19;82,73
Axe_121;208,371;40,36;90,68
Axe_121_under;248,388;8,19;82,73
Axe_122;256,372;41,35;90,69
Axe_122_under;297,388;8,19;82,73
Axe_123;305,372;41,35;90,69
Axe_123_under;346,388;8,19;82,73
Axe_124;354,372;45,35;90,69
Axe_124_under;399,388;8,19;82,73
Axe_125;407,372;48,35;90,69
Axe_125_under;455,388;8,19;82,73
Axe_126;463,372;45,35;90,69
Axe_126_under;508,388;8,19;82,73
Axe_127;516,371;43,36;90,68
Axe_127_under;559,388;8,19;82,73
Axe_128;567,371;42,36;90,68
Axe_128_under;609,388;8,19;82,73
Axe_129;617,372;40,35;90,69
Axe_129_under;657,388;8,19;82,73
Axe_130;665,374;40,33;90,71
Axe_130_under;705,388;8,19;82,73
Axe_131;713,376;32,31;90,73
Axe_131_under;745,388;8,19;82,73
Axe_132;753,376;32,31;90,73
Axe_132_under;785,388;8,19;82,73
Axe_133;793,367;42,40;139,70
Axe_134;835,369;33,38;148,72
Axe_135;868,373;89,34;79,70
Axe_136;957,373;59,34;79,70
